Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 14 [40960/49000 (83%)]	Train Loss: 1.415792	Val Loss: 1.349286	Val Acc: 53.5
Train Epoch: 14 [46080/49000 (94%)]	Train Loss: 1.292340	Val Loss: 1.333240	Val Acc: 55.099998474121094
Train Epoch: 15 [0/49000 (0%)]	Train Loss: 1.324610	Val Loss: 1.298091	Val Acc: 57.79999923706055
Train Epoch: 15 [5120/49000 (10%)]	Train Loss: 1.289819	Val Loss: 1.321921	Val Acc: 55.900001525878906
Train Epoch: 15 [10240/49000 (21%)]	Train Loss: 1.325085	Val Loss: 1.306586	Val Acc: 56.20000076293945
Train Epoch: 15 [15360/49000 (31%)]	Train Loss: 1.340785	Val Loss: 1.310586	Val Acc: 55.099998474121094
Train Epoch: 15 [20480/49000 (42%)]	Train Loss: 1.296962	Val Loss: 1.306820	Val Acc: 55.79999923706055
Train Epoch: 15 [25600/49000 (52%)]	Train Loss: 1.257209	Val Loss: 1.315887	Val Acc: 55.400001525878906
Train Epoch: 15 [30720/49000 (62%)]	Train Loss: 1.343485	Val Loss: 1.313562	Val Acc: 56.5
Train Epoch: 15 [35840/49000 (73%)]	Train Loss: 1.306820	Val Loss: 1.294701	Val Acc: 58.29999923706055
Train Epoch: 15 [40960/49000 (83%)]	Train Loss: 1.289652	Val Loss: 1.308217	Val Acc: 56.20000076293945
Train Epoch: 15 [46080/49000 (94%)]	Train Loss: 1.309070	Val Loss: 1.308954	Val Acc: 56.20000076293945
Train Epoch: 16 [0/49000 (0%)]	Train Loss: 1.266896	Val Loss: 1.309178	Val Acc: 55.79999923706055
Train Epoch: 16 [5120/49000 (10%)]	Train Loss: 1.277423	Val Loss: 1.311407	Val Acc: 55.79999923706055
Train Epoch: 16 [10240/49000 (21%)]	Train Loss: 1.298201	Val Loss: 1.312935	Val Acc: 56.5
Train Epoch: 16 [15360/49000 (31%)]	Train Loss: 1.288041	Val Loss: 1.286321	Val Acc: 57.599998474121094
Train Epoch: 16 [20480/49000 (42%)]	Train Loss: 1.243100	Val Loss: 1.294942	Val Acc: 57.400001525878906
Train Epoch: 16 [25600/49000 (52%)]	Train Loss: 1.301309	Val Loss: 1.305410	Val Acc: 56.0
Train Epoch: 16 [30720/49000 (62%)]	Train Loss: 1.247282	Val Loss: 1.319146	Val Acc: 55.0
Train Epoch: 16 [35840/49000 (73%)]	Train Loss: 1.325611	Val Loss: 1.307068	Val Acc: 56.5
Train Epoch: 16 [40960/49000 (83%)]	Train Loss: 1.338863	Val Loss: 1.323499	Val Acc: 54.79999923706055
Train Epoch: 16 [46080/49000 (94%)]	Train Loss: 1.356012	Val Loss: 1.307584	Val Acc: 56.5
Train Epoch: 17 [0/49000 (0%)]	Train Loss: 1.304693	Val Loss: 1.312496	Val Acc: 56.099998474121094
Train Epoch: 17 [5120/49000 (10%)]	Train Loss: 1.273222	Val Loss: 1.350910	Val Acc: 55.5
Train Epoch: 17 [10240/49000 (21%)]	Train Loss: 1.286643	Val Loss: 1.318087	Val Acc: 54.400001525878906
Train Epoch: 17 [15360/49000 (31%)]	Train Loss: 1.345355	Val Loss: 1.316360	Val Acc: 56.0
Train Epoch: 17 [20480/49000 (42%)]	Train Loss: 1.262126	Val Loss: 1.297961	Val Acc: 57.400001525878906
Train Epoch: 17 [25600/49000 (52%)]	Train Loss: 1.229009	Val Loss: 1.316685	Val Acc: 54.20000076293945
Train Epoch: 17 [30720/49000 (62%)]	Train Loss: 1.291317	Val Loss: 1.315633	Val Acc: 54.900001525878906
Train Epoch: 17 [35840/49000 (73%)]	Train Loss: 1.307492	Val Loss: 1.323573	Val Acc: 54.70000076293945
Train Epoch: 17 [40960/49000 (83%)]	Train Loss: 1.307336	Val Loss: 1.297937	Val Acc: 56.900001525878906
Train Epoch: 17 [46080/49000 (94%)]	Train Loss: 1.363649	Val Loss: 1.289816	Val Acc: 57.79999923706055
Train Epoch: 18 [0/49000 (0%)]	Train Loss: 1.243890	Val Loss: 1.311277	Val Acc: 57.0
Train Epoch: 18 [5120/49000 (10%)]	Train Loss: 1.276962	Val Loss: 1.313861	Val Acc: 56.0
Train Epoch: 18 [10240/49000 (21%)]	Train Loss: 1.310469	Val Loss: 1.318272	Val Acc: 54.599998474121094
Train Epoch: 18 [15360/49000 (31%)]	Train Loss: 1.284954	Val Loss: 1.300477	Val Acc: 55.900001525878906
